id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,related_events,match_id,possession_team_id,team_id,player_id,under_pressure,ball_receipt_outcome
6c9407d7-8223-4872-8969-eb53e8485858,1678,1,00:39:41.033,39,41,Ball Receipt*,70,Chile,From Free Kick,Chile,Darío Esteban Osorio Osorio,Right Wing,"[58.2, 68.4]",['77cf78c7-468c-4010-8490-9865671a6bbd'],3939977,3562,3562,204925,,
2fc6485d-a9f1-4c12-a212-2c3b0ed228b1,1682,1,00:39:41.951,39,41,Ball Receipt*,70,Chile,From Free Kick,Chile,Mauricio Aníbal Isla Isla,Right Back,"[64.4, 77.8]",['b36eb8c7-8ed6-4fd1-91f6-b6540751095c'],3939977,3562,3562,18874,,Incomplete
043981b8-2183-4c1a-ad40-86bcac9ac4d8,1686,1,00:39:44.593,39,44,Ball Receipt*,71,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[56.3, 15.1]",['47696f45-d9b9-4ba3-8c98-91cd1e63300b'],3939977,779,779,38718,,
52900eb8-6f2b-42ca-b830-3e29bf3c9cd5,1690,1,00:39:45.912,39,45,Ball Receipt*,71,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[55.9, 26.0]",['4dc36eae-c04b-470e-ab48-783ecec9c314'],3939977,779,779,27886,,
2a05c6a3-4128-4715-ba18-0f6bdf692c69,1692,1,00:39:46.606,39,46,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[66.6, 23.0]",['69f819e6-4f2e-4da6-b954-9bb6a69fd109'],3939977,779,779,20687,,
bef88d7e-5dcd-4415-be75-38ba63f88cce,1695,1,00:39:47.817,39,47,Ball Receipt*,71,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[76.2, 31.2]",['27d6fd0f-fcbb-467b-9590-22b5c6649980'],3939977,779,779,7797,,
f4fd7475-b010-4562-8825-1ff213a76f0c,1697,1,00:39:48.985,39,48,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[70.6, 31.8]",['3292f30d-151d-4513-bed0-ec619c2bcff5'],3939977,779,779,20687,,
14b9d477-d71b-46f2-b951-771e9d8a24a1,1699,1,00:39:51.231,39,51,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,"[82.2, 60.5]",['2fd9f965-5c0e-4ef6-aa49-99f21e6ff7c7'],3939977,779,779,29201,,
741deb91-4d23-42ad-a5ca-528c89dfb2df,1703,1,00:39:53.196,39,53,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[76.2, 50.4]",['2d77711e-9546-4509-be36-5fc5bcf7e693'],3939977,779,779,20687,,
9e3ed02f-7e53-4f80-81dd-dbb918d6f47c,1707,1,00:39:55.234,39,55,Ball Receipt*,71,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[91.2, 41.4]",['7b0cf069-e61b-4e07-b3d2-63feb74ae736'],3939977,779,779,5503,,
bb635a34-0895-44d1-a16d-2ce4ba4727bf,1711,1,00:39:58.001,39,58,Ball Receipt*,71,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[100.4, 22.4]",['534af451-b959-4813-b69c-9a105901d599'],3939977,779,779,29560,,
72872393-38a0-4e34-92f0-8af7de9463c6,1714,1,00:40:00.772,40,0,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[112.6, 21.1]",['c0947631-e61f-4c01-8bb4-c643af081ad2'],3939977,779,779,5507,,
685b7963-e19d-416d-88c0-ea2b52bf7431,1720,1,00:40:11.540,40,11,Ball Receipt*,71,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[56.5, 21.5]",['59bbc11e-dcf9-4824-96c8-8019bc0830e6'],3939977,779,779,38718,,
35cccf7e-bdcf-425b-80b1-6ba5ba685803,1723,1,00:40:14.819,40,14,Ball Receipt*,71,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[56.5, 50.6]",['cc3d300e-fd80-4c9c-bf8e-60cea2795c54'],3939977,779,779,20572,,
2cdf0488-aa2f-48c0-881d-233b979d56fb,1726,1,00:40:17.917,40,17,Ball Receipt*,71,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[63.4, 38.9]",['59ac893f-1084-447d-a160-f2da1b57ccbe'],3939977,779,779,38718,,
e910279c-8027-4484-9535-4cf8f243b76a,1729,1,00:40:22.228,40,22,Ball Receipt*,71,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[107.0, 5.1]",['8f3415ac-5a30-4ac8-98e0-628640923bd9'],3939977,779,779,29560,,
04b49fab-d2da-4934-9d00-54118aa9657c,1732,1,00:40:23.456,40,23,Ball Receipt*,71,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[105.5, 23.9]",['c43adabc-3da1-4f10-89e1-4c3e49b92331'],3939977,779,779,20687,,
a2a25cf4-28e6-474e-8811-7cb94d6731e4,1736,1,00:40:25.045,40,25,Ball Receipt*,71,Argentina,Regular Play,Chile,Darío Esteban Osorio Osorio,Right Wing,"[19.3, 66.0]",['680202e4-b869-4cef-9c93-1215507ab1db'],3939977,779,3562,204925,,
9258eab4-4be6-455b-9672-ece7f399a166,1749,1,00:41:18.133,41,18,Ball Receipt*,72,Argentina,From Free Kick,Argentina,Lisandro Martínez,Left Center Back,"[109.6, 32.2]",['3e00dd7b-33ff-4365-970c-ac9753e7f10b'],3939977,779,779,27768,,
eb665629-ed7c-4729-a9a6-7d104e93d215,1753,1,00:41:23.127,41,23,Ball Receipt*,72,Argentina,From Free Kick,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[99.1, 4.0]",['3b72e5d6-fb0c-46c1-abeb-ad58043a7e22'],3939977,779,779,5503,,
2e33863b-39e6-4df4-b933-5fedc21cda03,1756,1,00:41:26.412,41,26,Ball Receipt*,72,Argentina,From Free Kick,Argentina,Nahuel Molina Lucero,Right Back,"[78.1, 30.9]",['7ca58b3c-9214-4150-be9f-1d140c7952a4'],3939977,779,779,29201,,
310fdecb-024e-4957-b4e3-03308ec76584,1762,1,00:41:37.055,41,37,Ball Receipt*,73,Chile,From Keeper,Chile,Darío Esteban Osorio Osorio,Right Wing,"[91.4, 63.1]",['e25917c1-6227-4608-8aca-a23361cc31b7'],3939977,3562,3562,204925,,Incomplete
57199cf2-3a6f-45ff-b609-8d9bf0cbd1ad,1764,1,00:41:39.589,41,39,Ball Receipt*,74,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[3.7, 41.0]",['c84cd355-380f-43fe-92a3-e6d06166af40'],3939977,779,779,6909,,
00994fa1-91d4-440f-b6b7-33d310c01ad1,1767,1,00:41:43.880,41,43,Ball Receipt*,74,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[28.5, 9.1]",['a30c3e92-f985-42ba-bca0-39ecc63472d9'],3939977,779,779,38718,,
b370a66c-f34c-4676-bd65-fced8aca17d4,1770,1,00:41:52.673,41,52,Ball Receipt*,74,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[43.9, 48.9]",['6e38dea4-ad45-4423-b0af-05360072b5eb'],3939977,779,779,20572,,
a26a7ad1-bdad-4fd4-b3a3-de58f2f3cab8,1773,1,00:41:54.927,41,54,Ball Receipt*,74,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[49.7, 55.1]",['8a999e24-c700-4c1b-8251-311facb21d05'],3939977,779,779,7797,,
a66eac26-27a3-45c9-9114-b0bdca748723,1777,1,00:41:59.089,41,59,Ball Receipt*,74,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[46.9, 49.1]",['9c296730-678e-4cb2-998f-a403cd662cc8'],3939977,779,779,20572,,
586a7976-41c3-4247-a15e-703071109de1,1780,1,00:42:04.072,42,4,Ball Receipt*,74,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[56.3, 54.5]",['5b6642b9-4a82-454d-9195-f7a07cbe2d43'],3939977,779,779,5503,,
04b03204-9203-440a-b2d3-3ca9a2921e51,1788,1,00:42:05.940,42,5,Ball Receipt*,74,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[60.6, 44.4]","['11ee47be-1542-4262-8eba-c1ae9706b7db', '71b715f2-e318-427b-afe3-1ffc17472d79']",3939977,779,779,27886,True,
d1ce75d4-22b1-4686-a755-45b263f4c3ba,1790,1,00:42:07.543,42,7,Ball Receipt*,74,Argentina,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,"[63.6, 73.5]",['49f2712a-9ccd-4388-8777-d1475120b726'],3939977,779,779,29201,,
2e6849c5-f1b8-4082-843c-25f1c844c3c3,1792,1,00:42:08.403,42,8,Ball Receipt*,74,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[73.9, 63.5]",['d14650be-ceae-4f2d-9149-5723bcbabf4f'],3939977,779,779,7797,,
fd1892b1-2824-40df-a1e4-7ba24a2e2b70,1800,1,00:42:12.036,42,12,Ball Receipt*,75,Chile,Regular Play,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,"[25.5, 11.7]",['f0330cec-0e9f-400d-9f7f-25068f623d88'],3939977,3562,3562,35738,,
dd7e0f38-fbc5-40f2-8cec-95a4cd714334,1804,1,00:42:13.815,42,13,Ball Receipt*,75,Chile,Regular Play,Chile,Erick Antonio Pulgar Farfán,Right Defensive Midfield,"[32.3, 23.3]",['6f35cf54-6b71-4fbe-96cb-d47e139df5ab'],3939977,3562,3562,7175,,
65d97116-eb3c-4140-9f8a-f8df986f8acd,1808,1,00:42:15.582,42,15,Ball Receipt*,75,Chile,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[54.2, 38.2]",['adad3fb9-3380-4a74-84d1-3166e214b7df'],3939977,3562,3562,3385,,
9ba76de0-afc4-4192-8bef-e5e507a3e1db,1830,1,00:42:28.461,42,28,Ball Receipt*,76,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[84.8, 38.9]",['79c9259d-0ae8-4988-8363-39fa0d4c0a22'],3939977,779,779,38718,,
4cf62fa8-1828-478d-978a-3b6114f3734a,1834,1,00:42:29.567,42,29,Ball Receipt*,76,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[91.2, 50.2]",['319bee57-b319-4e5f-9bdc-74e045582f0b'],3939977,779,779,7797,,
ac104187-6431-444c-ba0f-600f94c013af,1837,1,00:42:31.288,42,31,Ball Receipt*,76,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[81.8, 44.9]",['97cf5189-03a1-4806-88b8-bbd3a390816f'],3939977,779,779,27886,,
379a163f-6827-4fa6-869e-1c96c292605a,1841,1,00:42:32.028,42,32,Ball Receipt*,76,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[84.3, 39.1]",['a3760e43-d654-4824-8927-44d6e403d334'],3939977,779,779,38718,,
0873732a-7752-4dca-972a-fab27b0d5fdf,1844,1,00:42:33.432,42,33,Ball Receipt*,76,Argentina,Regular Play,Argentina,Lionel Andrés Messi Cuccittini,Right Center Forward,"[91.6, 47.6]",['a51105e2-a1ef-4f48-a4fc-c8cc82702044'],3939977,779,779,5503,,
e1f3439b-2319-4c2a-a0c3-05c90d93eaad,1852,1,00:42:38.023,42,38,Ball Receipt*,77,Chile,Regular Play,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[42.0, 42.1]",['c7d5fa79-ad4a-48e0-b9e8-2c9d0edbad49'],3939977,3562,3562,27317,,
4f9cc456-7710-4550-8620-ca83b4a8bedf,1858,1,00:43:03.397,43,3,Ball Receipt*,78,Chile,From Free Kick,Chile,Paulo César Díaz Huincales,Left Center Back,"[39.4, 32.7]",['ae12f810-4ace-407d-8062-68f8b0468b2e'],3939977,3562,3562,31012,,
5cfb2d70-76a3-40d1-ba1b-0cc2237e57d8,1861,1,00:43:09.015,43,9,Ball Receipt*,78,Chile,From Free Kick,Chile,Darío Esteban Osorio Osorio,Right Wing,"[88.2, 17.3]",['e0f24163-80b0-4123-82e1-7750bd01fb24'],3939977,3562,3562,204925,,
c6f15168-73b4-41a5-8101-af6bed556b6b,1869,1,00:43:15.660,43,15,Ball Receipt*,79,Argentina,Regular Play,Argentina,Nahuel Molina Lucero,Right Back,"[10.8, 57.7]",['2edcd771-0c63-43a9-bd54-f06ef1c79acc'],3939977,779,779,29201,,
9841ce83-7e93-45ed-8819-a49a147e1e21,1872,1,00:43:23.246,43,23,Ball Receipt*,79,Argentina,Regular Play,Argentina,Damián Emiliano Martínez,Goalkeeper,"[3.5, 36.1]",['be9f1612-2a28-4738-b3c5-9830cd1c05c7'],3939977,779,779,6909,,
44d380bf-1f8f-4522-89da-5543facf8aa7,1875,1,00:43:27.119,43,27,Ball Receipt*,79,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[13.3, 24.3]",['457c2b40-c7b7-4048-8730-bb943c2ba0a3'],3939977,779,779,27768,,
b1985888-39c1-442c-8c56-1a7abcbf2d93,1878,1,00:43:31.830,43,31,Ball Receipt*,79,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[37.7, 36.7]",['29ae0692-4c6b-475f-8649-9dc6e14467a5'],3939977,779,779,27886,,
ea1089ec-4f83-47e0-9690-bc8abe4eee6d,1882,1,00:43:34.861,43,34,Ball Receipt*,79,Argentina,Regular Play,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[41.1, 7.2]",['89bb1d4f-bd16-4e83-a2e8-49401118f2f1'],3939977,779,779,5507,,
8f5d04b9-6085-4ebf-b00d-7223ca3eaa5b,1885,1,00:43:38.411,43,38,Ball Receipt*,79,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[34.9, 20.5]",['432934a7-c9e2-4cd4-8119-2840be0fce09'],3939977,779,779,27768,,
9e3ade6c-42d6-4e1b-bf4b-f6629c358d81,1888,1,00:43:40.299,43,40,Ball Receipt*,79,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[43.9, 41.2]",['57e3e516-b595-4b0e-857e-78c88b054f9e'],3939977,779,779,7797,,
4d73d0a8-73cf-45fa-bb88-d8e1c7e2d230,1892,1,00:43:42.707,43,42,Ball Receipt*,79,Argentina,Regular Play,Argentina,Cristian Gabriel Romero,Right Center Back,"[38.8, 60.5]",['37f29fd8-27d1-4841-8979-40ed4d7f32eb'],3939977,779,779,20572,,
52a75051-c70a-4252-a21f-5e780b04d1f4,1895,1,00:43:47.215,43,47,Ball Receipt*,79,Argentina,Regular Play,Argentina,Lisandro Martínez,Left Center Back,"[36.6, 27.7]",['273a867d-03c6-4abf-8eb5-120681bc7a49'],3939977,779,779,27768,,
851abea0-95cf-4044-89ea-30f4a2eafd56,1898,1,00:43:52.052,43,52,Ball Receipt*,79,Argentina,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[98.5, 24.3]",['5d190c93-7f5d-430d-acaf-5bbde230a6b2'],3939977,779,779,20687,,
02ea4237-b2e4-46d3-8b4f-8d09533c5531,1902,1,00:43:57.714,43,57,Ball Receipt*,79,Argentina,Regular Play,Argentina,Enzo Fernandez,Left Defensive Midfield,"[104.7, 18.3]",['ebff1a2e-500d-4acf-a874-f80cad0f8f7c'],3939977,779,779,38718,,
1c9136ed-92b7-4244-80ad-e321cc8c4d33,1910,1,00:44:03.830,44,3,Ball Receipt*,79,Argentina,Regular Play,Chile,Mauricio Aníbal Isla Isla,Right Back,"[3.0, 59.6]",['dc87d8d2-370b-4d40-a0c7-14789af029af'],3939977,779,3562,18874,,
25e62fa9-886e-4474-84fa-01c6dc225052,1913,1,00:44:07.035,44,7,Ball Receipt*,79,Argentina,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[37.0, 63.3]",['d988ead2-432f-4eca-9231-a8bb6d509f0d'],3939977,779,3562,3385,,Incomplete
0596eff1-08a6-490b-9870-df4437c54830,1916,1,00:44:08.168,44,8,Ball Receipt*,79,Argentina,Regular Play,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[83.3, 28.8]",['b2ffafd9-cdc2-4db3-a635-74a249f5b19c'],3939977,779,779,27886,,
64ea21b5-47a9-4fe6-abbe-6837b973f857,1925,1,00:44:21.004,44,21,Ball Receipt*,80,Chile,Regular Play,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[29.6, 14.3]",['2d3aa46a-650c-4a0b-a964-3b9c9bf586b2'],3939977,3562,3562,36212,,
b42d137c-8849-49e6-b9b4-b96eda44b486,1927,1,00:44:21.986,44,21,Ball Receipt*,80,Chile,Regular Play,Chile,Paulo César Díaz Huincales,Left Center Back,"[16.5, 9.6]",['6f28c404-a038-4603-90e0-0770cef32bc5'],3939977,3562,3562,31012,,
55d22323-8a75-4a06-be9a-cae44b3a5915,1930,1,00:44:26.099,44,26,Ball Receipt*,80,Chile,Regular Play,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[31.3, 4.0]",['daa69ac0-d121-44f5-8e19-93c2d6e56aa9'],3939977,3562,3562,36212,,Incomplete
72cbf352-8fd7-44f1-a81c-9b72c00f4d16,1932,1,00:44:29.234,44,29,Ball Receipt*,81,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[63.4, 72.2]",['65a2b1ac-5ee6-46e3-9803-637c3e77fd80'],3939977,779,779,20572,,
63c09af7-983e-4b38-8c3c-4511c50a182c,1935,1,00:44:30.748,44,30,Ball Receipt*,81,Argentina,From Throw In,Argentina,Rodrigo Javier De Paul,Right Midfield,"[67.0, 73.7]",['82610d3d-e8c1-4fcc-ad38-65538535b09d'],3939977,779,779,7797,,
9ddb128b-c044-488f-a9ff-c4d09919711d,1938,1,00:44:35.410,44,35,Ball Receipt*,81,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[47.3, 39.5]",['c7eb530d-7ac6-4c86-8887-374b183223c8'],3939977,779,779,27768,,
609fccf4-d46b-4b37-b963-56ca0ba9cc46,1941,1,00:44:37.690,44,37,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[55.0, 21.8]",['c623dc18-7fb9-4609-8c9d-a532fb2e1d28'],3939977,779,779,5507,,
af36c409-1aa1-4eea-9f7d-5ee54949c75b,1944,1,00:44:40.102,44,40,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nicolás Iván González,Left Midfield,"[78.8, 5.1]",['5ed87a76-a13e-4e99-a1f5-08f60bd3d8f6'],3939977,779,779,20687,,
2c865257-f3ad-47e2-813b-02a1085ede65,1947,1,00:44:43.487,44,43,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nicolás Alejandro Tagliafico,Left Back,"[64.7, 11.9]",['1b611a31-b20d-4594-b394-3f7bc0bab1bc'],3939977,779,779,5507,,
ce320cd7-5dfc-4568-a0a6-c886fd48fd5e,1950,1,00:44:45.965,44,45,Ball Receipt*,81,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[49.5, 28.0]",['84e6cb0c-f01e-48b0-8a2c-066a14d6b1c8'],3939977,779,779,27768,,
84f791da-ad23-4070-99d1-b6038c86059e,1953,1,00:44:48.302,44,48,Ball Receipt*,81,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[56.1, 57.7]",['8d11b4e4-a24e-4085-ac30-145ba99af836'],3939977,779,779,20572,,
7b315b74-a343-47f7-9e1e-c65060931a97,1956,1,00:44:51.796,44,51,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[74.1, 72.2]",['f177008f-05c9-49e0-a919-bfd02c26877c'],3939977,779,779,29201,,
852cee13-a526-49f5-8055-41ce18944bea,1959,1,00:44:54.186,44,54,Ball Receipt*,81,Argentina,From Throw In,Argentina,Cristian Gabriel Romero,Right Center Back,"[66.4, 66.7]",['2983f2e6-8a2e-4994-af39-94899451260b'],3939977,779,779,20572,,
d48bb6da-b190-4b11-8951-faee60221c86,1963,1,00:44:55.340,44,55,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nahuel Molina Lucero,Right Back,"[74.9, 73.9]",['0245cbfd-bbec-480b-aa88-121c8411aadf'],3939977,779,779,29201,,
df868129-f180-4868-8f32-1fa67a177bbc,1965,1,00:44:56.735,44,56,Ball Receipt*,81,Argentina,From Throw In,Argentina,Alexis Mac Allister,Right Defensive Midfield,"[72.4, 60.3]",['8d22ae7c-f0bf-4502-88c9-edcbadd6384c'],3939977,779,779,27886,,
9ac867f2-f203-4e90-884e-7634ece1afd4,1969,1,00:45:00.663,45,0,Ball Receipt*,81,Argentina,From Throw In,Argentina,Damián Emiliano Martínez,Goalkeeper,"[28.5, 43.6]",['5f065b98-e3a0-479a-befc-da934fdfc219'],3939977,779,779,6909,,
ca3f8309-ccf7-48fb-8ff9-953bdf137444,1971,1,00:45:03.234,45,3,Ball Receipt*,81,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[36.2, 35.9]",['93cd861b-a41e-4c98-822e-bdd981640d6a'],3939977,779,779,27768,,
800a60fb-1e0c-49df-b94d-bffda72eedbe,1973,1,00:45:10.417,45,10,Ball Receipt*,81,Argentina,From Throw In,Argentina,Enzo Fernandez,Left Defensive Midfield,"[61.7, 14.1]",['f9b7f3fc-9b10-4327-a89e-5c364f9bedd9'],3939977,779,779,38718,,
47a8422a-bebe-4765-9e1a-21fe57d4b32e,1976,1,00:45:12.104,45,12,Ball Receipt*,81,Argentina,From Throw In,Argentina,Nicolás Iván González,Left Midfield,"[77.7, 4.0]",['b38965dd-3cb0-4132-947d-408352b1dcdd'],3939977,779,779,20687,,
c5f2913f-3ece-456e-ba07-5cdc42bd87ed,1979,1,00:45:14.159,45,14,Ball Receipt*,81,Argentina,From Throw In,Argentina,Julián Álvarez,Left Center Forward,"[94.2, 24.1]",['b61f5473-9daf-4422-949a-f577b444da65'],3939977,779,779,29560,,
155a7597-439d-4268-b969-8729c42a0dc5,1988,1,00:46:19.915,46,19,Ball Receipt*,83,Argentina,From Throw In,Chile,Claudio Andrés Bravo Muñoz,Goalkeeper,"[10.3, 32.3]",['234282ab-118a-4adc-b4bf-7546c3fe8086'],3939977,779,3562,4691,,
9e72c5cc-25a1-4350-a140-336ec07ba36a,1994,1,00:46:26.862,46,26,Ball Receipt*,83,Argentina,From Throw In,Argentina,Lisandro Martínez,Left Center Back,"[24.7, 39.3]","['903158bf-0b7c-4faf-84bd-f59f3640cdbf', 'dcfc0c63-a460-4a11-a02a-f7d579c0ae48']",3939977,779,779,27768,True,
4b43448e-6901-4b13-89db-88a96ce7c207,2000,1,00:46:37.364,46,37,Ball Receipt*,84,Chile,Regular Play,Chile,Claudio Andrés Bravo Muñoz,Goalkeeper,"[12.4, 46.6]",['d7915376-2b92-4a0a-a9fb-7a1efd61da29'],3939977,3562,3562,4691,,
fabe9eba-7ad7-4738-83c0-c402827d34e4,2004,1,00:46:39.730,46,39,Ball Receipt*,84,Chile,Regular Play,Chile,Erick Antonio Pulgar Farfán,Right Defensive Midfield,"[27.0, 39.5]",['bc192960-9be9-46c2-beec-bf3b42fe563c'],3939977,3562,3562,7175,,
10a514ca-5b55-42c2-bf91-b8fa8ede17d9,2007,1,00:46:41.352,46,41,Ball Receipt*,84,Chile,Regular Play,Chile,Igor Lichnovsky Osorio,Right Center Back,"[15.9, 59.2]",['c94f5b7d-07a8-4cb8-a757-d0f3c75077ee'],3939977,3562,3562,26256,,
a8516b2f-1271-4327-88f8-b6f8710b37cf,2011,1,00:46:43.618,46,43,Ball Receipt*,84,Chile,Regular Play,Chile,Mauricio Aníbal Isla Isla,Right Back,"[32.6, 77.0]",['9aa9166b-5da3-4134-92d8-cdbdf6dc5e45'],3939977,3562,3562,18874,,
f9f87caf-4a56-41a0-89cf-3d87ceacc46f,2018,1,00:46:46.582,46,46,Ball Receipt*,85,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[95.9, 27.5]",['a957434b-42bd-4ea8-93cd-6fb913a3a608'],3939977,779,779,29560,,Incomplete
b5ae25da-6ea6-42eb-a512-4eef53b2f531,2024,1,00:46:50.418,46,50,Ball Receipt*,85,Argentina,Regular Play,Argentina,Rodrigo Javier De Paul,Right Midfield,"[91.4, 35.7]",['8eeb8394-27cd-43b6-b672-27f180eee06c'],3939977,779,779,7797,,
97597e95-df27-4513-beef-b13d03f66b77,2034,1,00:47:35.075,47,35,Ball Receipt*,86,Chile,From Goal Kick,Chile,Darío Esteban Osorio Osorio,Right Wing,"[76.6, 5.3]",['6bbfc6b3-98f4-424c-9fd7-19cb21c0bf1d'],3939977,3562,3562,204925,,Incomplete
109fcd72-4a33-4499-94d4-dff4c55690f5,2037,1,00:47:56.566,47,56,Ball Receipt*,87,Chile,From Throw In,Chile,Darío Esteban Osorio Osorio,Right Wing,"[93.9, 6.2]",['693c4b37-1370-4980-be39-93f0c41d5a35'],3939977,3562,3562,204925,,
3a3ea73b-aac3-415a-b8ac-79114a51592d,2041,1,00:47:57.949,47,57,Ball Receipt*,87,Chile,From Throw In,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[89.7, 11.1]",['d469df89-b7d1-4653-9ec3-651d0cc2d66f'],3939977,3562,3562,3385,,Incomplete
ea5cd154-923d-4f72-ab61-2248e2910ed3,2045,1,00:47:59.487,47,59,Ball Receipt*,88,Argentina,Regular Play,Argentina,Julián Álvarez,Left Center Forward,"[40.1, 69.7]",['6f8e5e62-7dc5-4ef4-9721-0d42c4171ac4'],3939977,779,779,29560,,
d83d08cb-a295-46d0-8f4d-1165c59cef38,2054,2,00:00:02.361,45,2,Ball Receipt*,89,Chile,From Kick Off,Chile,Rodrigo Eduardo Echeverría Sáez,Left Defensive Midfield,"[44.9, 32.8]",['02742643-90f0-4883-8f88-fb4be03059f2'],3939977,3562,3562,35738,,
08410e1c-4845-4d3b-93ad-4615c9e1c909,2057,2,00:00:05.773,45,5,Ball Receipt*,89,Chile,From Kick Off,Chile,Igor Lichnovsky Osorio,Right Center Back,"[31.7, 48.1]",['107c2303-63f2-4e6c-93c1-65fc65bd61df'],3939977,3562,3562,26256,,
10d459fe-1cae-4f51-ae38-04058c088be3,2060,2,00:00:08.257,45,8,Ball Receipt*,89,Chile,From Kick Off,Chile,Paulo César Díaz Huincales,Left Center Back,"[22.0, 23.6]",['92436d3d-c0df-438c-b280-7e4738fd70ea'],3939977,3562,3562,31012,,
736e7c19-69b1-4816-889d-cd03b8f7f25f,2063,2,00:00:10.302,45,10,Ball Receipt*,89,Chile,From Kick Off,Chile,Gabriel Alonso Suazo Urbina,Left Back,"[34.3, 2.3]",['185ea8bf-bfe1-4cde-893b-8bae97988780'],3939977,3562,3562,36212,,
e43ba3dc-8bd8-47f9-b551-61fc381888d1,2066,2,00:00:13.628,45,13,Ball Receipt*,89,Chile,From Kick Off,Chile,Alexis Alejandro Sánchez Sánchez,Center Attacking Midfield,"[61.2, 22.7]",['4bedb116-66ce-498a-aa08-df378c43f801'],3939977,3562,3562,3385,,
f1fd3955-3aa3-4489-8394-937dca848e64,2068,2,00:00:14.871,45,14,Ball Receipt*,89,Chile,From Kick Off,Chile,Víctor Alejandro Dávila Zavala,Left Wing,"[61.7, 5.0]",['078375c5-a70a-492a-b16f-c53c4cfa41fa'],3939977,3562,3562,30944,,
